ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Feet,Inches
192984,K. Casteels,26,Belgium,82,85,VfL Wolfsburg,19.5,$46 ,Left,2,2,1,Medium/ Medium,GK,13,21-Jan-15,2021,78,190,15,15,14,35,13,14,20,13,37,23,44,46,50,81,43,21,58,44,72,18,33,16,15,42,20,40,11,19,17,83,77,77,81,83,6,6
192318,M. Götze,26,Germany,82,85,Borussia Dortmund,27,$67 ,Right,4,4,4,Medium/ Medium,CM,10,1-Aug-16,2020,69,165,78,75,51,87,86,84,81,72,82,90,74,64,86,84,85,68,58,73,68,66,58,65,81,86,77,85,63,53,57,14,7,12,6,10,5,9
192227,S. Mustafi,26,Germany,82,84,Arsenal,22.5,$115 ,Right,3,3,2,Medium/ High,RCB,20,30-Aug-16,2021,72,181,53,58,81,77,51,53,55,47,69,70,58,65,63,82,67,66,83,68,78,52,82,82,50,55,54,73,80,82,82,11,9,15,10,6,6,0
191180,J. Pastore,29,Argentina,82,82,Roma,21.5,$84 ,Right,3,4,4,High/ Medium,CAM,27,1-Jul-18,2022,74,172,77,73,61,86,78,87,83,69,83,86,69,69,79,78,63,78,49,62,64,76,65,69,78,87,75,80,45,59,51,14,9,6,10,12,6,2
189505,Pedro,30,Spain,82,82,Chelsea,21,$140 ,Right,3,5,4,High/ High,RW,11,20-Aug-15,2020,67,143,78,78,55,80,70,84,81,57,71,85,79,74,82,81,80,77,66,70,47,79,56,49,82,77,66,77,49,32,31,5,11,12,15,9,5,7
189125,G. Bonaventura,28,Italy,82,82,Milan,22,$115 ,Right,3,3,4,High/ Medium,CM,5,1-Sep-14,2020,71,165,82,70,70,84,78,83,78,78,80,85,75,77,77,82,77,84,69,84,66,86,68,72,78,82,68,82,74,72,68,10,14,7,15,14,5,11
189117,R. Bürki,27,Switzerland,82,85,Borussia Dortmund,18.5,$50 ,Right,3,2,1,Medium/ Medium,GK,21,1-Jul-15,2021,74,187,15,8,17,37,13,12,13,12,24,23,44,54,49,79,52,22,74,36,74,14,35,18,10,50,20,58,11,13,16,86,78,73,77,86,6,2
188803,Taison,30,Brazil,82,82,Shakhtar Donetsk,21,$1 ,Right,2,3,4,Medium/ Medium,LM,7,11-Jan-13,2021,68,141,73,76,56,77,82,87,52,73,75,85,93,91,90,79,83,83,62,79,62,83,56,49,74,79,72,74,38,53,40,7,7,11,15,13,5,8
187936,S. Nzonzi,29,France,82,82,Roma,17,$77 ,Right,2,3,2,Medium/ Medium,CDM,15,14-Aug-18,2022,77,165,59,64,79,79,55,72,73,42,77,81,44,55,36,81,31,79,75,86,92,66,87,84,70,77,57,85,81,80,76,7,16,16,16,13,6,5
187754,Marlos,30,Ukraine,82,82,Shakhtar Donetsk,21,$1 ,Left,2,4,5,Medium/ Medium,RM,11,4-Jul-14,2019,69,152,76,79,53,81,68,87,82,72,73,88,85,82,92,77,84,77,68,78,62,78,58,51,77,82,80,84,45,49,42,6,13,13,8,9,5,9
186561,A. Ramsey,27,Wales,82,83,Arsenal,25,$130 ,Right,3,3,3,High/ High,CAM,10,13-Jun-08,2019,72,168,75,74,58,84,79,81,70,66,80,82,64,69,73,81,74,81,66,89,67,74,73,69,84,79,75,81,66,70,67,6,11,5,10,8,6,0
186345,K. Trippier,27,England,82,82,Tottenham Hotspur,18.5,$99 ,Right,2,4,3,High/ High,RB,12,19-Jun-15,2022,70,159,91,48,73,79,54,75,87,83,78,80,76,75,74,81,74,75,73,88,65,70,70,79,75,80,66,73,77,82,79,11,14,8,11,10,5,10
185103,A. Kolarov,32,Serbia,82,82,Roma,12.5,$73 ,Left,2,3,3,High/ Medium,LB,11,22-Jul-17,2020,74,183,91,55,80,77,64,79,85,86,77,76,73,70,63,84,58,91,80,84,77,83,85,81,75,77,74,88,81,82,81,16,15,8,16,6,6,2
184484,G. Sigurðsson,28,Iceland,82,82,Everton,22.5,$125 ,Right,3,5,3,High/ High,CAM,10,16-Aug-17,2022,73,181,86,77,60,84,75,80,87,86,80,85,58,55,68,78,63,83,68,86,68,86,57,55,79,86,79,84,57,57,55,13,8,10,15,12,6,1
184431,S. Giovinco,31,Italy,82,82,Toronto FC,20,$15 ,Right,2,4,4,High/ Medium,CF,21,3-Feb-15,2019,64,134,72,80,34,80,75,86,90,93,76,86,88,80,94,80,91,80,34,77,42,81,75,26,82,81,73,82,23,29,28,6,3,6,3,3,5,4
184200,M. Arnautovi?,29,Austria,82,82,West Ham United,22,$120 ,Right,3,4,4,High/ Medium,LS,7,23-Jul-17,2022,76,183,80,78,74,78,79,84,79,72,74,85,79,83,70,78,66,84,67,78,84,75,84,44,83,77,77,81,43,48,39,14,15,10,10,15,6,4
184144,N. Gaitán,30,Argentina,82,82,Dalian YiFang FC,21,$22 ,Left,3,2,4,Medium/ Medium,CAM,9,27-Feb-18,2021,68,146,80,71,54,81,81,84,88,72,75,83,84,79,87,82,81,72,81,69,46,73,57,40,77,82,71,80,35,42,43,8,11,9,7,5,5,8
183711,J. Henderson,28,England,82,82,Liverpool,18,$125 ,Right,2,3,3,Medium/ High,RCM,8,9-Jun-11,2020,72,176,81,67,65,84,72,73,80,74,84,80,67,66,70,80,70,77,79,91,72,71,77,80,75,83,64,78,77,79,76,7,13,7,9,13,6,0
183574,M. Kruse,30,Germany,82,82,SV Werder Bremen,21.5,$45 ,Left,2,4,4,High/ Medium,ST,10,2-Aug-16,2019,71,168,81,83,63,84,80,82,80,69,80,85,69,67,74,85,76,81,65,71,72,79,63,41,85,83,90,86,57,38,34,12,7,5,13,9,5,11
183498,M. Parolo,33,Italy,82,82,Lazio,9,$59 ,Right,2,4,3,High/ High,RDM,16,1-Jul-14,2020,72,165,70,70,75,80,76,75,67,55,83,79,68,69,67,82,71,87,77,88,77,86,80,80,82,78,45,78,78,80,82,13,9,6,7,9,6,0
183376,L. Fejsa,29,Serbia,82,82,SL Benfica,17,$18 ,Right,2,3,2,Low/ High,CDM,5,24-Aug-13,2021,72,176,50,49,73,78,53,68,43,57,74,72,52,55,57,78,58,73,73,90,78,62,91,85,50,63,56,75,82,84,77,14,12,13,11,14,6,0
183280,A. Rami,32,France,82,82,Olympique de Marseille,12.5,$57 ,Right,3,3,2,High/ High,RCB,23,13-Jul-17,2021,75,198,36,45,77,66,45,56,43,55,68,68,52,67,54,75,54,77,76,84,91,58,83,83,24,44,48,77,81,83,79,5,3,5,5,3,6,3
181786,V. ?orluka,32,Croatia,82,82,Lokomotiv Moscow,12.5,$1 ,Right,3,3,3,High/ Medium,LCB,14,27-Jun-12,2020,76,185,68,44,83,70,38,65,69,60,72,73,49,65,57,77,46,64,81,80,86,50,81,77,45,60,49,78,79,83,82,15,9,12,14,6,6,4
181291,G. Wijnaldum,27,Netherlands,82,82,Liverpool,23,$130 ,Right,3,3,4,High/ High,CAM,8,22-Jul-16,2021,69,152,67,70,72,84,73,84,76,70,76,84,77,76,80,82,81,76,80,85,72,71,64,76,79,78,74,82,74,75,65,16,6,14,12,6,5,9
179847,F. Fazio,31,Argentina,82,82,Roma,15,$73 ,Right,3,2,2,Medium/ Medium,LCB,20,15-Jul-17,2020,77,187,44,41,89,64,35,48,46,37,62,72,36,43,29,84,32,63,41,74,91,26,84,85,32,47,26,86,85,85,78,8,9,12,11,14,6,5
178509,O. Giroud,31,France,82,82,Chelsea,20,$140 ,Left,3,3,3,Medium/ Medium,ST,9,31-Jan-18,2019,76,203,64,83,90,79,82,70,70,65,58,83,43,50,57,83,54,85,84,62,88,74,76,42,83,76,83,78,37,37,20,12,15,11,6,5,6,4
173521,Marcano,31,Spain,82,82,Roma,15,$73 ,Left,3,3,2,Medium/ Medium,CB,15,1-Jul-18,2021,74,170,49,43,83,76,34,54,39,37,67,67,67,69,58,78,56,65,91,78,77,42,82,82,30,48,45,72,85,84,80,8,16,7,14,16,6,2
171897,A. Guardado,31,Mexico,82,82,Real Betis,19,$35 ,Left,3,2,4,Medium/ Medium,CM,18,7-Jul-17,2020,67,148,73,60,55,85,69,80,78,81,83,84,74,73,81,82,88,74,74,84,57,72,72,73,70,83,70,76,75,75,73,7,10,10,11,10,5,7
170481,E. Garay,31,Argentina,82,82,Valencia CF,15,$44 ,Right,3,3,2,Medium/ Medium,RCB,24,31-Aug-16,2020,74,198,62,58,80,69,49,60,55,74,72,73,34,36,54,76,34,80,76,62,88,64,77,83,42,63,69,78,82,83,81,14,6,13,13,14,6,2
168530,Jardel,32,Brazil,82,82,SL Benfica,12.5,$17 ,Right,2,2,2,Medium/ High,LCB,33,1-Jan-11,2021,76,192,46,38,85,68,27,52,30,35,53,60,50,63,35,77,34,58,77,68,89,37,83,82,30,49,57,71,85,84,78,7,16,11,16,7,6,4
168435,S. Sirigu,31,Italy,82,82,Torino,13.5,$45 ,Right,3,2,1,Medium/ Medium,GK,1,27-Jun-17,2022,76,176,13,10,11,23,12,15,11,11,28,18,50,51,52,75,55,20,68,34,66,14,34,20,10,55,19,62,14,11,13,84,76,76,83,81,6,4
168354,E. Viviano,32,Italy,82,82,Sporting CP,12.5,$15 ,Left,2,2,1,Medium/ Medium,GK,1,1-Jul-18,2020,77,198,12,17,13,36,13,18,14,16,37,22,30,33,35,74,32,21,66,29,58,18,18,10,10,60,21,64,27,10,12,83,84,76,81,83,6,5
165229,L. Koscielny,32,France,82,82,Arsenal,12.5,$115 ,Right,3,3,2,Medium/ High,CB,6,7-Jul-10,2020,73,165,52,32,80,76,35,62,22,49,69,66,64,66,65,76,61,54,78,62,75,47,86,84,41,56,51,75,80,84,83,13,11,9,11,7,6,1
163489,A. Consigli,31,Italy,82,82,Sassuolo,13.5,$52 ,Right,2,3,1,Medium/ Medium,GK,47,1-Sep-14,2022,74,181,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,24,80,31,51,19,11,15,10,46,21,63,10,17,19,82,83,72,82,83,6,2
158963,L. Biglia,32,Argentina,82,82,Milan,12.5,$98 ,Right,3,4,3,Medium/ High,CDM,21,17-Jul-17,2020,70,139,74,50,54,86,78,80,71,76,82,84,65,65,76,80,78,77,62,75,65,75,83,82,50,80,72,80,80,78,74,14,12,7,12,7,5,10
146530,Dani Alves,35,Brazil,82,82,Paris Saint-Germain,4.8,$62 ,Right,4,3,4,High/ Low,RB,13,12-Jul-17,2019,68,150,85,61,72,81,68,84,80,74,79,86,77,79,84,77,87,86,80,74,55,78,78,79,74,78,70,80,72,79,82,5,11,9,6,7,5,8
113422,David Villa,36,Spain,82,82,New York City FC,8,$12 ,Right,3,5,4,High/ Low,ST,7,1-Jul-14,2018,69,152,71,86,67,76,79,83,83,80,67,85,72,67,71,83,73,81,67,70,66,79,67,29,86,75,88,83,30,28,38,8,9,9,11,9,5,9
106231,Aduriz,37,Spain,82,82,Athletic Club de Bilbao,8,$29 ,Right,3,3,3,High/ Medium,ST,20,1-Jul-12,2019,72,172,54,83,92,72,80,76,61,54,52,82,64,66,50,85,55,82,90,60,82,78,82,23,87,73,82,87,58,44,49,14,10,9,15,9,6,0
48940,P. ?ech,36,Czech Republic,82,82,Arsenal,3,$60 ,Left,4,3,1,Medium/ Medium,GK,1,29-Jun-15,2019,77,198,19,12,19,35,17,12,13,19,33,22,35,38,46,77,34,21,50,32,63,11,17,23,13,53,23,63,12,13,12,78,82,70,83,79,6,5
5479,Casillas,37,Spain,82,82,FC Porto,1.5,$10 ,Left,4,2,1,Medium/ Medium,GK,1,12-Jul-15,2019,73,185,13,12,25,21,14,25,25,13,22,23,59,57,62,77,46,28,77,43,70,13,23,22,16,65,24,70,24,11,13,87,74,58,82,84,6,1
231677,M. Rashford,20,England,81,89,Manchester United,27,$110 ,Right,2,4,4,High/ Medium,LW,11,1-Jul-14,2020,73,154,75,78,71,75,72,83,77,78,65,80,90,93,88,79,77,87,68,79,71,77,70,42,81,74,74,73,32,40,33,11,6,15,7,14,6,1
230271,Laure Santeiro,30,Brazil,81,81,Fluminense,17,$40 ,Left,1,5,4,Medium/ Medium,CAM,8,1-Jan-18,2021,67,139,73,72,44,79,67,82,56,75,80,82,86,78,89,80,88,67,44,67,48,75,41,31,82,80,74,77,29,13,23,9,7,8,14,10,5,7
229906,L. Bailey,20,Jamaica,81,89,Bayer 04 Leverkusen,26.5,$54 ,Left,1,4,4,High/ Medium,LM,9,31-Jan-17,2023,70,174,77,75,57,75,75,86,77,73,66,82,94,90,86,80,84,79,86,76,59,77,58,21,80,77,71,75,45,27,18,12,13,6,15,14,5,10
229237,M. Akanji,22,Switzerland,81,87,Borussia Dortmund,21,$49 ,Right,2,3,2,Medium/ High,LCB,5,15-Jan-18,2022,74,187,51,36,75,78,40,67,42,27,76,75,72,86,69,81,66,58,78,76,84,45,75,79,33,66,40,76,82,84,80,10,9,13,6,9,6,2
228702,F. de Jong,21,Netherlands,81,89,Ajax,26,$19 ,Right,1,3,4,Medium/ Medium,LDM,7,25-Aug-15,2022,71,154,75,52,64,87,64,86,74,61,82,88,74,76,84,83,78,68,76,74,69,55,62,78,63,85,45,86,69,73,70,7,13,10,10,9,5,11
227928,Nélson Semedo,24,Portugal,81,86,FC Barcelona,20,$125 ,Right,2,3,4,Medium/ High,RB,2,14-Jul-17,2022,70,148,74,50,58,73,42,80,61,30,65,78,91,92,88,82,83,74,80,91,62,60,77,80,72,62,38,75,75,78,79,16,12,10,14,12,5,10
226456,Pablo Fornals,22,Spain,81,86,Villarreal CF,24,$36 ,Right,1,3,4,High/ High,CAM,8,24-Jul-17,2022,70,148,74,77,50,84,70,81,63,60,80,81,71,66,79,76,76,75,59,77,67,80,69,74,77,86,46,71,72,74,73,9,11,12,7,15,5,10
226271,Fabián,22,Spain,81,89,Napoli,26,$64 ,Left,1,4,4,Medium/ Medium,LM,8,5-Jul-18,2023,74,154,72,79,67,80,65,81,74,59,80,83,69,67,73,79,66,75,46,73,69,82,66,77,80,82,67,77,70,78,75,16,11,7,13,13,6,2
225508,E. Bailly,24,Ivory Coast,81,87,Manchester United,21,$105 ,Right,2,3,2,Medium/ High,CB,2,1-Jul-16,2020,73,170,51,33,79,70,42,60,46,43,56,65,68,79,65,74,62,55,85,72,85,48,87,81,47,54,46,70,80,82,83,14,14,10,9,8,6,1
222509,Dani Ceballos,21,Spain,81,88,Real Madrid,25,$120 ,Right,1,3,4,Medium/ Medium,LCM,21,14-Jul-17,2023,70,154,74,68,41,83,62,85,73,63,80,85,73,67,82,80,79,64,52,75,62,71,76,76,76,83,55,80,62,75,74,12,15,16,7,13,5,10
221992,H. Lozano,22,Mexico,81,86,PSV,24,$22 ,Right,3,4,4,High/ Medium,LS,22,21-Jul-17,2023,69,154,75,77,60,74,75,84,72,65,67,80,94,93,91,77,76,76,75,80,59,76,64,45,77,75,64,77,45,35,29,11,10,14,14,10,5,9
216475,Morales,30,Spain,81,81,Levante UD,17,$33 ,Right,1,4,4,High/ Medium,LS,11,1-Jun-11,2021,71,154,79,80,54,75,64,87,82,72,68,83,88,88,78,75,80,76,62,82,60,80,58,59,77,75,76,83,63,54,45,14,13,13,16,8,5,11
216451,J. Seri,26,Ivory Coast,81,82,Fulham,20.5,$73 ,Right,2,4,3,Medium/ Medium,LDM,24,12-Jul-18,2022,67,161,72,69,60,86,47,78,81,81,84,84,75,70,82,75,88,78,69,75,63,76,73,74,73,83,67,83,69,73,65,14,13,9,10,12,5,7
216409,M. Politano,24,Italy,81,84,Inter,22.5,$57 ,Left,2,4,4,High/ Medium,RM,16,,30-Jun-19,67,148,79,74,40,78,73,84,77,75,74,83,85,84,90,79,82,78,50,79,45,82,63,38,77,75,70,79,63,29,29,11,12,6,8,11,5,7
216352,M. Brozovi?,25,Croatia,81,84,Inter,18.5,$64 ,Right,2,4,3,Medium/ Medium,LDM,77,1-Jul-16,2022,71,150,72,69,62,83,65,81,79,74,83,83,69,70,74,77,74,80,68,84,66,81,79,81,69,80,69,78,75,77,75,8,8,15,11,8,5,11
216201,Williams,24,Spain,81,87,Athletic Club de Bilbao,24.5,$31 ,Right,2,3,4,High/ High,LW,9,1-Aug-12,2025,73,174,78,77,70,79,68,82,49,53,66,81,92,94,80,78,55,85,86,75,85,78,66,21,76,75,64,71,52,38,31,14,15,14,10,13,6,1
214997,A. Correa,23,Argentina,81,87,Atlético Madrid,24.5,$54 ,Right,1,4,4,Medium/ Low,RM,11,13-Dec-14,2024,67,150,74,82,67,73,79,87,82,65,65,87,87,82,87,82,83,80,50,74,63,83,41,48,82,78,55,74,58,53,44,13,10,9,8,16,5,7
213661,A. Christensen,22,Denmark,81,88,Chelsea,21.5,$91 ,Right,2,3,2,Low/ Medium,LCB,6,10-Apr-13,2022,74,179,49,36,80,77,25,68,32,22,72,74,66,70,61,80,61,31,72,69,73,20,73,82,32,62,36,77,80,86,84,10,12,8,6,8,6,2
212814,João Mário,25,Portugal,81,84,Inter,22.5,$71 ,Right,3,4,4,Medium/ Medium,CAM,10,28-Aug-16,2021,70,161,77,64,55,83,69,83,74,67,78,83,73,69,81,73,77,76,64,79,68,72,60,72,77,81,66,82,57,70,62,6,15,8,8,8,5,10
212151,T. Strakosha,23,Albania,81,86,Lazio,17,$36 ,Right,1,2,1,Medium/ Medium,GK,1,9-Aug-12,2019,76,172,18,18,11,26,11,14,14,12,22,15,41,46,31,74,47,18,49,23,56,14,20,24,18,49,21,61,20,18,12,81,77,75,78,86,6,4
210864,E. Hysaj,24,Albania,81,86,Napoli,20,$58 ,Right,2,3,3,Medium/ Medium,RB,23,2-Aug-15,2021,72,154,78,47,66,77,40,75,40,30,70,77,79,82,76,79,69,68,69,87,69,43,79,80,63,59,40,76,80,81,80,12,6,14,9,11,6,0
210406,P. Zieli?ski,24,Poland,81,88,Napoli,24.5,$64 ,Right,3,5,4,Medium/ Medium,RCM,20,9-Aug-16,2021,71,165,77,65,52,82,70,84,80,65,79,85,82,84,79,76,76,76,54,72,54,80,56,75,77,82,51,75,69,72,71,12,9,12,11,6,5,11
210243,Ricardo Pereira,24,Portugal,81,85,Leicester City,19,$64 ,Right,3,4,3,High/ High,RB,14,9-Jun-18,2023,69,154,81,61,64,80,56,83,78,45,78,79,88,87,82,81,77,67,74,84,60,62,75,79,75,75,60,81,76,80,75,16,12,15,11,11,5,9
210035,Grimaldo,22,Spain,81,87,SL Benfica,20.5,$14 ,Left,3,2,3,High/ Medium,LB,3,4-Jan-16,2021,67,152,83,50,65,79,58,83,85,82,78,82,85,83,85,79,86,78,64,83,63,72,68,80,75,60,51,77,73,78,79,7,13,10,7,13,5,7
209889,R. Guerreiro,24,Portugal,81,86,Borussia Dortmund,24,$54 ,Left,3,3,4,Medium/ Medium,LM,13,1-Jul-16,2020,67,157,85,75,52,84,78,83,84,82,75,84,82,68,88,83,86,79,63,72,49,82,69,84,77,79,44,75,67,70,77,12,6,8,11,8,5,7
208135,A. Doucouré,25,France,81,85,Watford,19.5,$60 ,Right,2,3,3,High/ Medium,RDM,16,2-Feb-16,2023,72,168,68,73,66,82,68,78,41,42,74,80,63,70,60,74,69,84,72,93,81,75,78,82,73,76,54,74,79,83,75,15,12,12,15,14,6,0
207877,J. Martínez,25,Venezuela,81,84,Atlanta United,22.5,$14 ,Right,1,4,3,High/ Medium,LS,17,22-Mar-17,2020,67,152,53,84,77,68,73,75,68,57,55,78,89,92,91,79,90,79,86,72,73,65,66,20,84,58,70,75,20,20,15,12,14,14,12,8,5,7
207664,C. Bacca,31,Colombia,81,81,Villarreal CF,16,$45 ,Right,3,2,3,Medium/ Low,LS,7,17-Aug-18,2022,71,170,60,84,75,68,78,80,69,58,55,80,73,75,73,80,77,80,74,66,74,60,58,34,90,68,80,78,40,16,14,12,12,8,5,8,5,11
206467,A. Plea,25,France,81,83,Borussia Mönchengladbach,22,$40 ,Right,2,3,4,High/ Medium,LW,14,13-Jul-18,2023,71,174,78,82,73,76,81,78,78,74,68,79,78,77,79,81,78,83,75,82,77,81,63,39,83,78,65,76,29,40,30,11,15,16,12,15,5,11
205923,B. Davies,25,Wales,81,84,Tottenham Hotspur,18.5,$87 ,Left,2,3,3,High/ High,LB,4,23-Jul-14,2021,72,168,83,58,69,79,48,76,72,48,70,79,76,74,70,78,68,65,73,85,69,52,76,79,71,75,54,74,78,83,82,11,7,6,7,14,6,0
205362,M. Nastasi?,25,Serbia,81,84,FC Schalke 04,18.5,$36 ,Left,2,2,2,Low/ High,LCB,5,14-Jan-15,2022,74,183,46,30,78,73,32,43,72,68,69,65,65,77,65,80,59,44,81,62,78,22,78,78,30,55,52,80,83,83,87,11,16,11,15,13,6,2
205175,A. Milik,24,Poland,81,88,Napoli,25.5,$71 ,Left,3,3,4,Medium/ Medium,CF,7,2-Aug-16,2021,73,172,58,88,78,63,76,74,71,74,62,78,69,74,68,75,63,85,62,73,78,82,67,36,81,60,79,72,35,34,32,9,16,16,15,6,6,1
204923,M. Sabitzer,24,Austria,81,84,RB Leipzig,22.5,$54 ,Right,2,4,3,High/ High,LM,9,1-Jul-14,2022,70,170,70,79,56,79,78,79,74,63,67,81,83,77,75,85,79,86,75,84,76,81,70,55,81,79,65,75,58,55,51,11,13,14,15,13,5,10
204884,B. Mendy,23,France,81,86,Manchester City,20,$105 ,Left,2,3,3,High/ Low,LB,22,24-Jul-17,2022,73,187,87,33,65,80,31,80,80,34,69,79,77,86,68,80,70,79,71,81,81,65,75,79,77,76,50,79,78,79,81,7,7,9,15,9,6,1
204024,C. Kramer,27,Germany,81,82,Borussia Mönchengladbach,17,$35 ,Right,2,3,3,High/ High,CDM,6,1-Jul-16,2021,75,168,61,45,58,80,49,71,54,51,72,81,52,52,66,85,54,53,51,93,69,40,78,81,70,73,47,78,80,80,76,8,13,9,6,8,6,3
203890,S. Vrsaljko,26,Croatia,81,84,Inter,18,$57 ,Right,2,3,3,High/ Medium,RB,2,,30-Jun-19,71,168,82,44,73,77,53,74,70,57,70,79,82,79,67,77,72,75,85,90,73,58,75,79,65,68,52,67,77,81,77,15,11,10,10,12,5,11
203486,T. Hazard,25,Belgium,81,83,Borussia Mönchengladbach,21.5,$40 ,Right,2,3,4,Medium/ Medium,RW,16,1-Jul-15,2020,69,152,77,69,38,81,80,85,83,79,72,83,86,77,91,81,83,78,63,77,62,77,57,41,81,80,83,76,30,47,35,6,9,7,7,8,5,9
202857,K. Bellarabi,28,Germany,81,81,Bayer 04 Leverkusen,18,$76 ,Right,3,3,4,High/ High,RM,38,1-Jul-11,2021,72,179,76,72,48,78,72,87,70,58,58,83,90,91,86,81,78,85,75,73,68,77,59,38,76,76,57,77,31,30,33,10,12,7,11,10,6,0
202685,S. Zaza,27,Italy,81,82,Torino,21,$48 ,Left,2,3,4,High/ High,RS,11,,30-Jun-19,73,185,52,80,79,71,81,77,71,56,45,79,79,79,76,78,69,85,89,76,88,72,87,40,83,66,79,72,54,42,50,7,13,9,7,9,6,1
201454,F. Ghoulam,27,Algeria,81,82,Napoli,16.5,$68 ,Left,2,4,3,High/ Medium,LB,31,31-Jan-14,2022,72,176,85,54,70,79,52,79,77,68,74,80,71,82,72,79,62,80,73,88,68,69,74,76,69,69,76,75,79,81,80,12,7,8,8,13,6,0
200726,B. Lecomte,27,France,81,84,Montpellier HSC,15,$27 ,Left,2,3,1,Medium/ Medium,GK,40,1-Jul-17,2021,73,172,13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,18,62,34,55,10,23,24,10,41,20,63,17,11,12,81,76,79,81,82,6,1
200647,J. Ili?i?,30,Slovenia,81,81,Atalanta,17,$41 ,Left,3,3,4,Medium/ Medium,CAM,7,5-Jul-17,2021,75,174,78,78,58,82,80,83,77,84,74,87,67,70,70,80,56,87,33,64,74,87,58,46,80,82,78,80,53,32,26,13,13,8,12,6,6,3
200610,K. Volland,25,Germany,81,83,Bayer 04 Leverkusen,22,$76 ,Left,2,3,3,High/ High,ST,31,1-Jul-16,2021,70,187,78,81,67,81,77,79,79,76,67,81,78,77,73,82,84,85,78,88,82,81,78,45,81,81,72,80,22,50,33,8,7,9,7,12,5,10
200454,Paco Alcácer,24,Spain,81,85,Borussia Dortmund,23.5,$59 ,Right,2,4,3,High/ Medium,ST,9,23-Nov-18,2023,69,159,53,85,77,76,84,78,78,63,51,81,82,80,83,84,84,80,75,65,64,68,59,26,86,65,71,82,50,21,26,12,14,14,8,5,5,9
199715,Vitolo,28,Spain,81,81,Atlético Madrid,18,$65 ,Right,2,4,3,High/ High,LM,23,12-Jul-17,2022,73,174,78,77,65,79,75,84,76,62,80,83,78,77,74,80,63,77,70,80,81,73,61,25,80,78,74,70,68,21,23,11,16,8,14,16,6,1
199503,G. Xhaka,25,Switzerland,81,84,Arsenal,22,$115 ,Left,3,2,3,Medium/ Medium,LDM,10,1-Jul-16,2021,73,181,71,49,62,85,50,70,73,77,85,80,47,49,49,77,61,88,32,80,75,80,92,71,77,81,63,74,68,72,68,7,8,11,7,13,6,1
199434,D. Tadi?,29,Serbia,81,81,Ajax,17.5,$26 ,Left,3,2,4,Medium/ Low,LAM,10,3-Jul-18,2022,71,168,83,74,63,81,73,85,83,76,77,86,69,68,82,78,80,69,64,69,62,65,56,31,75,85,71,82,46,34,26,11,11,14,9,16,5,11
199042,C. Aránguiz,29,Chile,81,81,Bayer 04 Leverkusen,17,$76 ,Right,2,4,3,Medium/ Medium,LDM,20,13-Aug-15,2020,67,154,78,64,53,84,68,75,75,76,83,82,76,65,80,76,85,80,61,87,63,75,80,74,75,81,76,76,74,71,72,15,7,12,8,13,5,7
196889,S. Verdi,25,Italy,81,81,Napoli,19.5,$77 ,Left,2,5,4,High/ Medium,RW,9,1-Jul-18,2023,67,134,82,67,42,82,74,84,84,84,76,86,88,86,92,78,90,81,51,75,48,77,48,36,76,82,68,78,55,48,60,12,10,7,15,9,5,7
195086,D. Lovren,28,Croatia,81,82,Liverpool,16,$115 ,Right,2,4,2,Medium/ High,RCB,6,27-Jul-14,2021,74,185,59,33,80,69,42,63,26,18,66,67,54,55,50,75,41,63,81,68,82,34,87,81,21,56,52,70,77,83,85,14,14,13,10,7,6,2
193532,G. Medel,30,Chile,81,81,Be?ikta? JK,13,$56 ,Right,3,4,3,Medium/ High,RCB,17,11-Aug-17,2020,67,143,50,31,68,79,58,63,35,45,78,71,72,70,78,80,92,65,89,84,83,59,89,84,58,72,58,78,80,84,79,14,7,9,6,6,5,7
193348,X. Shaqiri,26,Switzerland,81,81,Liverpool,19,$130 ,Left,3,4,5,Medium/ Medium,CAM,23,13-Jul-18,2023,67,159,78,71,45,81,76,86,88,84,80,84,84,77,84,80,91,87,52,75,73,84,61,55,74,81,65,82,35,49,48,13,12,12,11,11,5,7
193165,J. Corona,25,Mexico,81,83,FC Porto,21.5,$18 ,Right,3,5,5,Medium/ Low,RM,17,31-Aug-15,2020,68,137,73,76,67,76,75,91,85,67,68,84,87,79,90,82,87,66,72,74,39,67,45,45,80,77,68,85,52,40,31,11,6,10,14,9,5,8
193105,A. Areola,25,France,81,85,Paris Saint-Germain,16.5,$61 ,Right,2,3,1,Medium/ Medium,GK,23,1-Jul-10,2019,77,207,20,19,14,41,16,12,16,16,32,22,54,52,53,77,58,25,59,28,80,14,26,23,17,34,25,64,11,18,12,83,78,70,77,84,6,5
